Timestamp,Vibration (mm/s),Temperature,Pressure,RMS Vibration,Mean Temp,Fault Label
2023-03-10 00:00:00,0.34030257132789266,63.04847816265281,8.076333776492659,0.3994373086480667,63.81729311412775,0
2023-03-10 00:01:00,1.0856372495621152,107.76005358500416,8.860484631890106,1.14079019277836,107.84291267998685,2
2023-03-10 00:02:00,1.0276145100070684,98.4230432501271,8.56774067897842,1.071500657533182,98.8765711468203,1
2023-03-10 00:03:00,0.37604980779782504,80.58416887764977,8.255924850923213,0.41873349040873975,82.02938922022767,0
2023-03-10 00:04:00,0.4049308331520223,78.84419837984449,8.017532047766572,0.4585619894294675,79.49975337541608,0
2023-03-10 00:05:00,0.21103507079038472,85.0763755523032,8.587193338276764,0.25706311762892486,85.02524068207528,0
2023-03-10 00:06:00,0.4347561613803552,75.43348849707198,8.306700684568968,0.48667193534229614,76.18660899172494,0
2023-03-10 00:07:00,1.2894611398783613,114.54482564102916,8.975172250545029,1.353086768405486,115.86513292277331,2
2023-03-10 00:08:00,1.1728085101768126,88.25903580056242,8.897152805260111,1.2019875231449229,89.03561037875203,1
2023-03-10 00:09:00,0.617769955274984,106.54067476894971,8.490154011992567,0.6508781248953114,106.80504289859846,1
2023-03-10 00:10:00,0.20245122287828626,78.75549727253654,7.580475086123103,0.25273579869011786,78.21659136260844,0
2023-03-10 00:11:00,0.9359404390926717,123.14702524643627,9.680323945717898,0.9773055030430223,123.63142350196674,2
2023-03-10 00:12:00,0.7027025308066669,97.83578207506044,8.25325665468767,0.7586282035451402,96.98358625925904,1
2023-03-10 00:13:00,0.337011544763619,72.55863078774227,8.38999804782137,0.3872378532903877,72.35584926081413,0
2023-03-10 00:14:00,0.3015006874182985,75.99340004773704,8.176279797440632,0.345709446321941,76.25298315298105,0
2023-03-10 00:15:00,0.46961679971592896,72.41153713565393,8.173572626791277,0.5413161655967343,72.19969581721197,0
2023-03-10 00:16:00,0.21481572684253414,78.91794832399303,7.9964070816117685,0.2616333515651079,79.02737013492748,0
2023-03-10 00:17:00,0.37401998592324875,82.9926905604817,8.440638537585436,0.4326422210421185,82.78457703258539,0
2023-03-10 00:18:00,0.2848846263447131,60.80460670257287,7.957185753675173,0.3444516582085697,61.563079960447055,0
2023-03-10 00:19:00,0.37784867370478764,74.88849858140973,7.9933343372273775,0.4298962625288055,75.77143772115004,0
2023-03-10 00:20:00,0.45761698188842903,96.79788612702409,9.172973948381868,0.5034659789987953,97.64823643308438,1
2023-03-10 00:21:00,0.6814654444472553,74.47828603506554,8.317992115001596,0.7240848736106414,75.06891161636656,0
2023-03-10 00:22:00,0.4460271624982304,75.9742117013507,7.894091404087343,0.4980907802114849,77.20530967070951,0
2023-03-10 00:23:00,0.44486357645145275,79.8099359453592,8.12889640899621,0.5023625788456898,80.44956986446746,0
2023-03-10 00:24:00,0.3049089270312768,76.59260502399437,7.902491000967906,0.3485801242824289,77.18726917764056,0
2023-03-10 00:25:00,0.7445866410070185,87.86460520953723,9.22159430847315,0.8003067037900233,88.01224099173179,1
